Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_vehicle,multiple_deliveries,Festival,City,Ordered_Date_Year,Ordered_Date_Month,Ordered_Date_Day,Time_OrderPicked_hours,Time_OrderPicked_mins,Time_Orderd_hours,Time_Orderd_mins,Distance_covered,Time_taken (min)
38.0,4.0,Cloudy,Jam,2,electric_scooter,1.0,No,Metropolitian,2022,3,23,19,35,21,45,16.851738065958607,47
31.0,4.9,Windy,Low,1,motorcycle,1.0,No,Metropolitian,2022,3,28,9,30,9,15,1.5203682291094078,22
28.0,5.0,Windy,Jam,0,motorcycle,0.0,No,Metropolitian,2022,4,6,22,5,19,35,12.160999124282084,36
20.0,4.9,Sandstorms,Low,1,motorcycle,0.0,No,Metropolitian,2022,3,5,8,25,8,10,1.5298767913547426,12
30.0,4.4,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,16,21,55,21,50,20.44292976252901,37
21.0,4.8,Windy,Low,1,motorcycle,0.0,No,Metropolitian,2022,3,26,9,55,9,40,1.5125562753617192,12
38.0,4.2,Fog,Jam,2,scooter,0.0,Yes,Metropolitian,2022,3,27,19,45,19,35,13.611566722125083,45
23.0,4.1,Windy,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,15,9,30,9,15,1.5725337292863206,26
25.0,4.8,Sunny,Jam,1,scooter,0.0,No,,2022,3,10,19,25,19,10,16.384351156454095,10
25.0,4.6,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,6,22,5,21,50,12.58026782240096,26
31.0,4.1,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,1,10,15,10,10,2.9794969556315394,22
35.0,3.8,Stormy,Jam,2,scooter,1.0,No,Metropolitian,2022,3,25,20,20,20,15,10.641572477284369,40
27.0,4.7,Sandstorms,Jam,2,scooter,0.0,No,Metropolitian,2022,3,27,20,55,20,45,10.60241776436208,25
28.0,4.7,Stormy,Jam,2,motorcycle,1.0,No,Urban,2022,3,7,21,50,21,40,7.562272055565832,23
22.0,4.7,Fog,High,0,motorcycle,0.0,No,Metropolitian,2022,3,30,14,40,14,30,6.210946741810896,26
22.0,4.8,Windy,Medium,1,motorcycle,1.0,No,Metropolitian,2022,4,2,19,5,19,35,12.116895848186624,24
32.0,4.6,Cloudy,Low,1,scooter,1.0,No,,2022,3,11,22,50,22,40,4.66364460686909,16
37.0,4.9,Sandstorms,Medium,1,motorcycle,1.0,No,Metropolitian,2022,3,7,18,45,18,40,9.314044064891696,32
27.0,5.0,Cloudy,High,0,motorcycle,1.0,No,Metropolitian,2022,3,24,15,10,14,55,6.049919555217586,29
33.0,4.7,Sunny,High,2,scooter,0.0,No,Urban,2022,3,1,11,45,11,30,3.040541510002792,21
23.0,4.3,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,30,23,55,23,50,4.596251207088927,21
31.0,4.4,Sandstorms,Medium,2,electric_scooter,0.0,No,Metropolitian,2022,3,20,17,20,17,15,12.435256015114376,39
22.0,4.0,Sandstorms,Jam,0,motorcycle,0.0,No,Metropolitian,2022,3,20,19,35,21,45,20.180936931739232,33
23.0,4.8,Sandstorms,Jam,0,motorcycle,1.0,No,Urban,2022,2,15,21,20,21,15,7.54997184471634,20
28.0,5.0,Fog,Jam,2,scooter,2.0,No,Metropolitian,2022,4,6,19,35,19,55,16.38489468676721,40
30.0,4.4,Fog,Jam,1,scooter,1.0,No,Metropolitian,2022,3,16,21,40,21,35,13.58314386669513,41
27.0,4.5,Sandstorms,Jam,1,motorcycle,0.0,No,Metropolitian,2022,3,14,21,15,21,10,10.86671605798691,27
23.0,4.3,Cloudy,Jam,2,scooter,1.0,No,Metropolitian,2022,3,10,19,35,19,50,10.56497410160339,43
22.0,4.6,Sunny,Jam,0,motorcycle,1.0,No,Urban,2022,3,4,21,10,20,55,20.44292976252901,24
31.0,4.5,Stormy,High,1,motorcycle,1.0,No,Metropolitian,2022,4,1,11,35,11,20,1.5294972211332267,29
25.0,4.8,Stormy,Medium,2,scooter,1.0,No,Urban,2022,3,6,18,45,18,35,14.023232083084483,23
36.0,4.2,Cloudy,Jam,2,scooter,0.0,No,Metropolitian,2022,4,1,21,50,21,45,9.326940869812145,35
24.0,4.3,Windy,Jam,0,motorcycle,1.0,No,Urban,2022,3,27,20,25,20,10,12.58026782240096,36
24.0,5.0,Cloudy,Medium,2,motorcycle,1.0,No,Metropolitian,2022,3,2,19,35,18,50,19.97664402115285,35
31.0,4.5,Windy,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,2,22,45,22,40,17.078665498349437,25
20.0,4.8,Sandstorms,Jam,1,motorcycle,0.0,No,Metropolitian,2022,2,11,21,35,21,25,4.406068905879483,20
38.0,4.9,Cloudy,Low,1,scooter,0.0,No,Urban,2022,3,17,9,20,9,10,2.9790002034338934,15
34.0,4.9,Fog,Jam,2,electric_scooter,3.0,No,Metropolitian,2022,3,6,21,55,21,45,20.17741678822261,44
24.0,4.4,Fog,Medium,1,scooter,1.0,No,Metropolitian,2022,4,4,19,15,19,35,13.968842021961056,39
35.0,4.5,Cloudy,Medium,1,scooter,0.0,No,Urban,2022,3,28,15,50,15,45,6.232177403679018,17
29.0,4.3,Sandstorms,Low,0,motorcycle,0.0,No,Metropolitian,2022,3,9,22,55,22,45,7.660348489150972,20
23.0,4.7,Sandstorms,High,2,motorcycle,1.0,,Metropolitian,2022,4,1,11,55,11,45,2.979626518993123,14
35.0,4.6,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,2022,4,6,20,50,20,45,14.15280068944862,27
27.0,4.9,Windy,Low,1,motorcycle,1.0,No,Metropolitian,2022,3,6,22,50,22,45,17.29786575291325,17
34.0,4.3,Sandstorms,Jam,2,motorcycle,1.0,No,Metropolitian,2022,3,2,19,55,19,50,16.849939918016496,32
35.0,4.6,Fog,High,1,scooter,1.0,No,Metropolitian,2022,3,30,11,55,11,45,1.4898452333109369,36
34.0,4.8,Cloudy,Low,2,motorcycle,1.0,No,Metropolitian,2022,4,5,8,25,8,10,1.5204319193295497,18
32.0,4.6,Sandstorms,Low,1,scooter,0.0,No,Metropolitian,2022,3,29,23,55,23,40,12.293677673573283,27
20.0,4.8,Fog,Jam,1,scooter,1.0,No,Metropolitian,2022,3,19,21,5,19,35,7.660957436559021,30
21.0,4.8,Windy,Jam,2,electric_scooter,1.0,No,Urban,2022,3,23,20,35,20,25,19.617929437389435,29
21.0,4.8,Windy,Low,1,motorcycle,0.0,No,Urban,2022,3,28,22,35,22,30,4.610598033486228,12
31.0,4.5,Sunny,Jam,2,motorcycle,1.0,No,Metropolitian,2022,4,4,20,40,20,30,10.868240116750805,29
,,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,12,20,30,20,15,13.763896210757975,33
37.0,4.7,Cloudy,Medium,1,motorcycle,,No,Metropolitian,2022,4,3,18,15,18,10,7.772809995408273,17
21.0,4.7,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,2022,4,6,23,35,23,20,16.635770753608572,19
24.0,4.9,Fog,Jam,0,motorcycle,1.0,No,Urban,2022,3,7,19,15,19,10,7.54626481457244,20
30.0,4.9,Windy,Low,0,motorcycle,0.0,No,Metropolitian,2022,3,23,23,55,23,40,10.905970180191666,20
32.0,3.6,Stormy,Jam,2,scooter,1.0,No,Urban,2022,4,6,20,30,20,25,20.206804295781904,39
24.0,4.8,Cloudy,Low,2,motorcycle,1.0,No,Urban,2022,3,16,19,35,23,55,16.601433047701192,29
23.0,4.5,Sandstorms,Jam,1,scooter,0.0,No,Metropolitian,2022,3,5,20,5,19,55,4.561152427256372,27
22.0,4.9,Windy,Jam,2,motorcycle,1.0,No,Metropolitian,2022,2,15,20,10,19,35,7.720586657032256,22
29.0,4.1,Sandstorms,Medium,0,motorcycle,0.0,No,Metropolitian,2022,3,4,18,35,18,25,10.866277692518308,31
28.0,4.4,Fog,Medium,1,scooter,1.0,No,Metropolitian,2022,4,4,19,35,18,45,13.969535082204027,36
33.0,4.7,Sunny,Low,0,motorcycle,0.0,No,Metropolitian,2022,3,14,22,25,22,15,20.44292976252901,30
30.0,4.7,Windy,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,27,22,25,22,10,16.388478196037884,20
37.0,4.6,Sunny,Jam,2,motorcycle,1.0,No,Metropolitian,2022,3,3,20,50,20,45,9.192571532077611,16
33.0,4.8,Sunny,Low,0,motorcycle,1.0,No,Urban,2022,3,24,19,35,19,35,7.573467821949916,27
22.0,4.7,Fog,Low,2,scooter,0.0,No,Urban,2022,3,5,8,40,8,35,1.514805885929248,10
27.0,4.7,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,2022,2,18,21,50,21,45,13.620429458669872,20
35.0,4.9,Stormy,Low,2,electric_scooter,0.0,No,Metropolitian,2022,2,11,19,35,22,45,4.681791331017202,21
26.0,4.5,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,2022,3,8,18,55,18,45,19.976712110350487,37
24.0,4.7,Sandstorms,Jam,2,scooter,0.0,No,Urban,2022,3,24,21,25,21,15,9.348112475389565,11
22.0,4.8,Windy,Jam,2,scooter,1.0,No,Metropolitian,2022,3,8,20,55,20,40,12.464390099643042,24
26.0,4.8,Stormy,Jam,2,motorcycle,1.0,No,Metropolitian,2022,3,31,21,30,21,15,19.915731481294102,26
21.0,4.8,Cloudy,Low,0,motorcycle,0.0,No,Metropolitian,2022,4,6,22,35,22,25,14.15280068944862,21
35.0,4.9,Fog,Medium,1,scooter,1.0,No,Metropolitian,2022,3,19,17,10,16,55,6.232179267966144,17
39.0,4.1,Cloudy,Jam,1,scooter,1.0,No,Metropolitian,2022,3,14,22,5,21,55,10.602497166339631,48
26.0,4.9,Windy,High,1,scooter,1.0,No,,2022,3,30,13,20,13,15,5.958831946914462,18
21.0,4.6,Fog,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,4,23,30,23,15,12.099354574706966,20
36.0,4.4,Fog,Low,0,motorcycle,0.0,No,Metropolitian,2022,2,18,23,45,23,40,19.08998930894904,36
24.0,4.6,Stormy,Low,2,scooter,0.0,No,Metropolitian,2022,3,21,19,35,23,55,4.610430682715917,14
39.0,4.6,Fog,Low,2,motorcycle,0.0,No,Metropolitian,2022,3,13,10,15,10,10,3.059554247595471,17
23.0,4.7,Windy,Low,2,motorcycle,1.0,No,Metropolitian,2022,3,11,23,40,23,35,7.546670729116101,18
26.0,4.8,Fog,Jam,1,scooter,0.0,No,Metropolitian,2022,4,3,21,55,21,45,7.862668167410368,23
36.0,4.3,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,2022,4,4,21,45,21,40,16.601433047701192,36
36.0,4.8,Windy,Low,1,scooter,1.0,No,Metropolitian,2022,3,12,22,30,22,15,12.463962426993913,25
31.0,4.6,Cloudy,High,1,scooter,1.0,No,Metropolitian,2022,3,1,15,10,19,35,5.958759869151131,27
35.0,4.6,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,1,19,35,10,55,1.5582406301371106,25
,,Stormy,Medium,0,motorcycle,1.0,No,Metropolitian,2022,3,25,18,10,17,55,10.725453068738938,31
29.0,4.8,Cloudy,Jam,0,motorcycle,1.0,No,Urban,2022,4,3,21,45,21,40,7.772618958964861,24
,,Sunny,Medium,2,scooter,0.0,No,Urban,2022,3,19,15,20,19,35,6.290134677634678,12
31.0,4.9,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,19,19,35,21,50,9.182882169250194,30
21.0,4.6,Cloudy,Low,1,scooter,0.0,No,Metropolitian,2022,3,3,23,25,23,20,4.560961191343599,18
30.0,4.7,Fog,High,0,motorcycle,1.0,No,Metropolitian,2022,3,19,11,30,11,15,1.512515889082832,26
29.0,4.7,Stormy,Low,2,electric_scooter,0.0,No,Metropolitian,2022,4,4,23,35,23,25,11.917101549462794,19
26.0,4.3,Cloudy,Medium,2,scooter,0.0,No,Metropolitian,2022,2,16,17,20,17,10,11.00773476374462,35
36.0,4.9,Sandstorms,Low,1,scooter,1.0,No,Metropolitian,2022,4,1,10,50,10,35,1.520431947999248,26
32.0,4.5,Stormy,Medium,2,motorcycle,1.0,No,Metropolitian,2022,3,17,18,45,18,40,4.537640130462667,27
34.0,4.7,Sunny,Jam,1,motorcycle,0.0,No,Urban,2022,4,3,20,55,20,45,4.544085706303389,15
27.0,4.6,Sandstorms,Medium,2,electric_scooter,1.0,No,Metropolitian,2022,3,25,19,15,19,35,20.20593639018606,20
32.0,4.4,Sandstorms,Jam,2,scooter,1.0,No,Metropolitian,2022,3,25,21,30,21,20,13.68160171925017,36
29.0,4.6,Windy,Low,2,electric_scooter,0.0,No,Urban,2022,3,7,10,20,10,15,1.512515889082832,11
36.0,4.2,Fog,Low,0,motorcycle,1.0,No,,2022,3,18,22,25,22,20,12.073616371381318,39
22.0,4.8,Sandstorms,Jam,2,scooter,1.0,No,Metropolitian,2022,4,2,21,15,19,35,12.07439552568561,22
34.0,4.2,Cloudy,Medium,1,motorcycle,0.0,No,Metropolitian,2022,3,27,18,35,18,30,19.359307695550992,31
29.0,4.9,Sunny,Medium,1,scooter,0.0,No,Urban,2022,3,28,18,15,19,35,4.657528074267875,18
22.0,4.8,Sunny,Low,2,motorcycle,0.0,No,Metropolitian,2022,3,7,11,5,10,50,1.558137239175215,24
22.0,5.0,Sandstorms,Low,2,scooter,0.0,No,Metropolitian,2022,3,21,9,40,9,25,3.11617292179438,17
38.0,4.5,Sunny,Medium,0,motorcycle,,No,Metropolitian,2022,3,21,18,20,18,10,4.657591594952301,22
,,,,3,electric_scooter,1.0,No,Urban,2022,3,26,19,25,19,35,4.610073053799191,37
,,,,3,electric_scooter,1.0,No,Metropolitian,2022,3,10,20,30,19,35,19.76237198367898,18
37.0,4.0,Stormy,Medium,2,scooter,1.0,No,Metropolitian,2022,2,11,17,30,17,20,9.060367241167752,31
24.0,4.8,Sandstorms,Low,2,scooter,,No,Urban,2022,3,13,8,25,8,20,1.4898452333109369,10
20.0,4.8,Windy,Low,2,scooter,1.0,No,Metropolitian,2022,4,6,22,20,22,10,12.103166363270562,18
26.0,4.6,Sandstorms,Medium,2,electric_scooter,1.0,No,Metropolitian,2022,3,5,15,25,15,20,6.0811084845161325,27
37.0,4.7,Sunny,High,2,electric_scooter,1.0,No,Metropolitian,2022,3,1,12,10,19,35,1.5524171298912166,22
34.0,4.8,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,9,21,10,20,55,7.762596264580148,26
27.0,4.0,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,28,23,15,23,10,4.4691938252042425,17
27.0,4.7,Sunny,Jam,1,motorcycle,0.0,No,Metropolitian,2022,3,2,21,30,21,20,10.427225702895106,15
22.0,4.6,Cloudy,Low,2,electric_scooter,0.0,No,Metropolitian,2022,3,15,19,35,23,50,9.435201537430713,10
39.0,4.9,Stormy,Medium,0,motorcycle,1.0,No,Metropolitian,2022,2,12,17,30,17,25,13.48126186582308,34
27.0,4.7,Stormy,Low,0,motorcycle,0.0,No,Urban,2022,3,18,22,30,22,20,16.635629218678122,17
31.0,4.5,Stormy,Jam,1,scooter,1.0,No,Metropolitian,2022,3,8,21,10,20,55,10.709003371535417,32
35.0,4.9,Sunny,Low,2,electric_scooter,1.0,No,Metropolitian,2022,3,24,9,30,9,15,1.5125562753617192,17
30.0,4.7,Cloudy,Low,1,scooter,1.0,No,Metropolitian,2022,3,5,8,35,8,20,3.0251186390184004,19
23.0,4.8,Cloudy,Jam,1,motorcycle,0.0,No,Metropolitian,2022,3,9,19,35,21,55,9.121136119359766,27
35.0,4.8,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,29,23,5,22,50,11.917779612813971,29
28.0,4.8,Sandstorms,Low,2,scooter,0.0,No,Urban,2022,3,25,22,55,22,50,19.760907746586085,13
20.0,4.8,Sandstorms,Jam,1,scooter,0.0,No,Metropolitian,2022,3,26,20,40,20,25,7.450285845946469,14
21.0,5.0,Cloudy,Low,2,electric_scooter,0.0,No,Metropolitian,2022,3,11,9,30,9,20,1.5581398113186735,17
29.0,4.8,Sandstorms,High,1,motorcycle,0.0,No,Metropolitian,2022,3,24,11,30,11,20,3.01871690507141,27
26.0,4.8,Cloudy,Medium,2,scooter,1.0,No,Urban,2022,3,15,16,30,16,20,6.209089325963786,17
24.0,4.9,Fog,Medium,2,motorcycle,0.0,No,Metropolitian,2022,3,20,19,10,19,35,13.612393202818852,35
20.0,4.6,Cloudy,Low,2,scooter,1.0,No,Metropolitian,2022,4,6,22,30,22,25,13.829019124454268,23
38.0,4.2,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,13,19,35,8,45,1.536858863156162,30
39.0,5.0,Stormy,Jam,2,electric_scooter,1.0,No,Metropolitian,2022,3,20,21,55,21,40,10.868130915669624,27
29.0,4.8,Sunny,Low,0,motorcycle,0.0,No,Metropolitian,2022,3,10,22,50,22,35,12.463937409087931,27
28.0,4.9,Sandstorms,Medium,0,motorcycle,1.0,No,Metropolitian,2022,3,12,18,35,18,30,20.206804295781904,35
21.0,4.8,Cloudy,Low,2,motorcycle,1.0,No,Metropolitian,2022,3,16,22,20,22,10,19.87568060491073,29
34.0,4.7,Fog,Jam,2,scooter,2.0,Yes,Urban,2022,3,29,19,35,21,55,12.25768788680288,45
37.0,4.4,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,19,9,25,9,20,3.145067434621583,25
22.0,5.0,Sunny,Low,2,motorcycle,1.0,No,Metropolitian,2022,3,5,9,10,8,55,1.5545020843140127,23
23.0,4.9,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,2022,3,15,17,30,17,15,4.560734055769101,28
32.0,4.5,Windy,Jam,2,scooter,1.0,No,Metropolitian,2022,2,14,21,40,21,25,12.58026782240096,32
20.0,5.0,Windy,Low,2,electric_scooter,1.0,No,Metropolitian,2022,3,25,23,55,23,50,12.294166376369663,17
31.0,4.6,Stormy,Medium,0,motorcycle,0.0,No,Urban,2022,3,7,16,25,16,10,6.217689735000026,26
31.0,4.6,Windy,High,0,motorcycle,1.0,No,Metropolitian,2022,4,3,13,45,13,35,6.037116126732456,43
21.0,4.5,Stormy,Jam,2,electric_scooter,1.0,No,Metropolitian,2022,3,23,22,10,21,55,13.763778584951169,17
38.0,4.5,Sandstorms,Jam,1,scooter,1.0,No,Metropolitian,2022,4,1,20,30,20,15,9.192571532077611,30
30.0,4.8,Windy,Medium,2,motorcycle,1.0,No,Metropolitian,2022,2,18,19,5,18,50,13.893571826472355,30
39.0,4.6,Stormy,Low,2,scooter,1.0,No,Urban,2022,4,3,10,50,10,40,1.514805885929248,29
27.0,4.7,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,28,22,20,22,10,7.762633866101877,20
25.0,4.6,Fog,Low,2,scooter,1.0,No,Metropolitian,2022,3,9,19,35,9,55,1.5725337292863206,12
38.0,4.8,Sunny,Medium,2,electric_scooter,0.0,No,Metropolitian,2022,2,11,17,15,17,10,9.081845042090478,22
36.0,4.3,Windy,Jam,1,scooter,1.0,No,Metropolitian,2022,4,4,22,10,21,55,12.243495934752104,31
24.0,4.5,Stormy,High,2,motorcycle,1.0,No,Urban,2022,4,3,12,20,12,10,6.209199248060959,23
31.0,4.9,Sandstorms,Jam,2,scooter,0.0,No,Metropolitian,2022,3,26,21,40,21,35,7.761735387691425,30
29.0,4.7,Sandstorms,Low,2,scooter,1.0,No,Urban,2022,3,4,19,35,23,50,20.181059137197774,10
29.0,4.6,Windy,High,1,scooter,0.0,No,Urban,2022,3,21,14,20,14,10,6.058825169286296,28
26.0,4.3,Stormy,Low,0,motorcycle,0.0,No,Urban,2022,3,24,8,25,8,10,1.520309052937885,19
38.0,4.8,Windy,Low,2,scooter,1.0,No,Metropolitian,2022,3,8,22,55,22,40,11.91623515721786,19
29.0,4.5,Fog,Jam,0,motorcycle,0.0,No,Metropolitian,2022,3,10,20,45,20,40,13.681378564007169,45
34.0,4.2,Windy,Low,0,motorcycle,0.0,No,Urban,2022,3,13,23,15,23,10,9.326940869812145,24
35.0,4.7,Fog,Jam,2,scooter,1.0,No,Urban,2022,3,27,21,50,21,45,12.099896960230076,42
39.0,4.9,Stormy,Low,2,electric_scooter,1.0,No,Metropolitian,2022,3,6,19,35,22,45,16.6594405791231,25
26.0,4.9,Stormy,Medium,1,scooter,0.0,No,Metropolitian,2022,3,11,18,55,18,45,4.717601092054723,27
25.0,4.7,Stormy,Medium,1,motorcycle,1.0,No,Urban,2022,3,19,17,20,17,15,9.088013799330469,22
30.0,5.0,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,29,23,30,23,25,12.236790662986138,29
37.0,4.9,Cloudy,Medium,2,scooter,,No,Metropolitian,2022,3,24,17,20,17,15,9.077679565695693,16
33.0,4.8,Fog,Jam,1,motorcycle,1.0,No,Urban,2022,3,14,21,50,21,45,10.426910834184746,45
23.0,4.6,Fog,Jam,2,electric_scooter,0.0,No,Metropolitian,2022,4,6,19,35,21,45,12.161131350318817,30
38.0,4.8,Sandstorms,Low,2,scooter,0.0,No,Metropolitian,2022,2,13,19,35,8,45,1.5103432312092615,22
26.0,4.6,Stormy,Jam,0,motorcycle,0.0,No,Urban,2022,3,19,21,30,21,15,7.683332672259472,25
25.0,4.9,Sandstorms,Medium,0,motorcycle,1.0,No,Metropolitian,2022,3,30,18,25,18,20,4.544267482984226,29
39.0,4.6,Sunny,High,0,motorcycle,0.0,No,Metropolitian,2022,3,7,13,25,13,20,6.128899374764089,29
21.0,4.8,Fog,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,24,11,5,10,50,3.109024397229972,15
36.0,4.8,Fog,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,30,9,30,9,15,1.529751878579505,25
20.0,4.6,Windy,Low,2,scooter,1.0,No,Metropolitian,2022,3,3,8,25,8,20,3.1047992381869647,18
31.0,3.8,Sunny,Jam,2,motorcycle,0.0,No,Metropolitian,2022,2,18,20,20,20,15,12.483795219584318,34
30.0,3.8,Fog,Low,1,scooter,1.0,No,Urban,2022,3,4,23,35,23,25,10.757499697083244,38
21.0,5.0,Cloudy,Medium,2,electric_scooter,1.0,No,Metropolitian,2022,3,24,17,30,17,20,4.59663204175947,14
21.0,4.8,Stormy,Jam,0,motorcycle,0.0,No,Metropolitian,2022,3,2,21,55,21,40,12.464390099643042,33
38.0,4.6,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,3,20,45,20,40,4.717601092054723,30
30.0,4.7,Fog,Low,1,scooter,0.0,No,Metropolitian,2022,3,2,22,55,22,45,20.253686339517454,29
25.0,4.8,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,14,19,35,19,25,12.29343378697411,30
34.0,4.6,Windy,Jam,2,scooter,1.0,No,Metropolitian,2022,3,12,19,20,19,15,11.00773476374462,25
33.0,5.0,Sunny,Low,2,electric_scooter,0.0,No,Metropolitian,2022,3,13,10,15,10,10,3.0594600768341045,13
21.0,4.6,Fog,Low,0,motorcycle,1.0,No,Metropolitian,2022,4,2,23,15,23,10,10.602504075104976,24
38.0,4.9,Windy,Low,2,motorcycle,1.0,No,Metropolitian,2022,3,16,19,35,23,45,12.254988311075596,29
30.0,4.6,Sandstorms,Low,0,motorcycle,0.0,No,Urban,2022,3,27,23,15,23,10,19.8832515530204,20
36.0,4.9,Sandstorms,Jam,2,electric_scooter,0.0,No,Metropolitian,2022,3,12,19,30,19,25,20.85155740266056,30
25.0,4.7,Fog,Jam,1,scooter,0.0,No,Metropolitian,2022,3,23,20,5,19,50,13.785027203355993,30
20.0,4.7,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,2022,3,30,16,55,16,40,5.958756242189327,21
28.0,4.8,Cloudy,Low,2,electric_scooter,1.0,No,Urban,2022,3,11,22,50,22,45,4.657591594952301,12
39.0,4.4,Sunny,Jam,0,motorcycle,0.0,No,Urban,2022,3,16,22,5,21,55,12.161009703058534,39
32.0,4.7,Sandstorms,Low,1,motorcycle,1.0,No,Urban,2022,2,17,10,30,10,15,1.5134910203793128,26
35.0,4.4,Stormy,Medium,0,motorcycle,0.0,No,Metropolitian,2022,3,4,17,40,17,25,12.293502674441417,39
20.0,4.6,Windy,Low,2,motorcycle,1.0,No,Urban,2022,3,9,19,35,9,45,1.5298767913547426,12
21.0,4.7,Windy,Medium,2,scooter,0.0,No,Urban,2022,3,6,17,45,17,40,19.915731481294102,18
32.0,4.7,Windy,Low,2,scooter,0.0,No,Metropolitian,2022,3,10,23,40,23,35,16.721976048741215,21
27.0,4.6,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,2022,3,10,18,25,18,20,13.990192142064847,33
21.0,4.8,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,27,23,30,23,15,13.97191478756942,17
26.0,4.9,Windy,Jam,0,motorcycle,1.0,No,Urban,2022,3,31,19,50,19,35,13.990192142064847,28
38.0,4.7,Sunny,Medium,0,motorcycle,1.0,No,Urban,2022,3,23,17,40,17,35,12.162009006258286,29
32.0,4.8,Cloudy,High,2,scooter,1.0,No,Urban,2022,3,9,14,5,13,50,6.210849324534313,28
24.0,4.7,Windy,Jam,1,scooter,1.0,No,,2022,3,25,20,40,20,25,10.602497166339631,15
22.0,4.5,Windy,High,1,motorcycle,1.0,No,Urban,2022,3,7,19,35,11,55,3.073462803868858,18
29.0,4.7,Stormy,Medium,0,motorcycle,1.0,No,Metropolitian,2022,2,13,19,35,16,55,6.242483180719672,26
29.0,4.8,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,20,22,5,21,55,20.85155740266056,31
33.0,5.0,Sandstorms,High,0,motorcycle,0.0,Yes,Metropolitian,2022,3,17,12,5,11,50,1.5525722988574742,47
,,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,19,10,35,10,30,1.4901739564930154,20
34.0,4.7,Stormy,Jam,1,scooter,1.0,No,Urban,2022,4,3,22,10,19,35,9.175193844437826,28
34.0,4.2,Fog,Jam,2,electric_scooter,1.0,No,Metropolitian,2022,3,7,21,45,21,40,7.448311138215936,37
20.0,4.5,Sandstorms,Low,1,scooter,0.0,No,Urban,2022,3,14,23,25,23,20,10.72465156807538,13
33.0,4.7,Cloudy,Low,2,motorcycle,1.0,No,Metropolitian,2022,4,5,19,35,22,50,7.601027931404884,18
35.0,4.3,Windy,Low,0,motorcycle,0.0,No,Metropolitian,2022,2,13,10,25,10,20,1.5607236381087306,28
25.0,5.0,Sandstorms,Medium,0,motorcycle,1.0,No,,2022,4,3,18,30,18,25,8.938093974530164,29
33.0,4.8,Sunny,Jam,1,motorcycle,1.0,No,Metropolitian,2022,2,16,19,40,19,35,16.112965527489266,15
20.0,4.5,Sunny,Jam,1,scooter,1.0,No,Metropolitian,2022,3,23,19,35,19,55,12.117044368866695,14
32.0,4.7,Sandstorms,Jam,2,scooter,1.0,No,Metropolitian,2022,3,21,22,5,21,55,8.938685874463816,27
30.0,4.5,Sunny,Medium,2,scooter,1.0,No,Urban,2022,2,12,18,20,18,10,20.44292976252901,23
20.0,4.9,Sunny,Low,2,electric_scooter,0.0,No,Metropolitian,2022,4,1,22,45,22,30,9.075228438646324,19
21.0,4.7,Stormy,Jam,1,scooter,1.0,No,Metropolitian,2022,3,20,19,35,19,20,19.760080920474557,19
,,Stormy,High,0,motorcycle,1.0,No,Metropolitian,2022,3,5,15,5,19,35,6.208827615119002,35
27.0,5.0,Fog,Jam,1,motorcycle,1.0,No,Metropolitian,2022,2,14,21,20,21,15,11.983323050924776,34
26.0,4.7,Fog,High,1,motorcycle,1.0,No,Metropolitian,2022,3,21,14,15,14,10,6.290134677634678,33
